image_id,source_name,structural_complexity_proxy,size,layer_mode,method,tau,candidate_count,safety_cap_hit,plant_hit_ratio,collapse_background_or_single,mean_repeatability_f1,median_localization_error_bbox_diag,median_photometric_count_difference
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last,cls_to_patch_attention,0.99,6,0,1.0,0,0.8460664335664336,0.01239632072899977,0.5
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last,cls_to_patch_attention,0.993,4,0,1.0,0,0.6899801587301587,0.00915817345120586,1.0
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last,cls_to_patch_attention,0.996,4,0,1.0,0,0.7008928571428572,0.009329412036517402,0.5
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last,feature_hdbscan_medoid,0.0,13,0,0.38461538461538464,0,0.37601706243947625,0.02674100908892313,2.0
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,feature_local_contrast,6.0,22,0,0.3181818181818182,0,0.7876126458548343,0.010413231051828335,0.5
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,feature_local_contrast,7.0,21,0,0.2857142857142857,0,0.7625147685132205,0.009454575577976422,2.0
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,feature_local_contrast,8.0,16,0,0.375,0,0.7264270649837946,0.009351881822211415,2.5
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,feature_local_contrast,10.0,4,0,0.25,0,0.5157738095238096,0.005681096362809588,1.0
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,cls_to_patch_attention,0.985,7,0,1.0,0,0.8442678032751563,0.0172195379797238,0.5
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,cls_to_patch_attention,0.99,6,0,1.0,0,0.8460664335664336,0.01239632072899977,0.5
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,cls_to_patch_attention,0.993,4,0,1.0,0,0.6899801587301587,0.00915817345120586,1.0
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.7008928571428572,0.009329412036517402,0.5
akd_0281,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151311-934-13322075363337.jpg,medium,518,last4avg,feature_hdbscan_medoid,0.0,9,0,0.4444444444444444,0,0.4447067423460612,0.01822985318557547,0.5
akd_0042,29-29.jpg,medium,518,last,feature_local_contrast,6.0,11,0,0.2727272727272727,0,0.6167817380992044,0.016512406115572514,3.5
akd_0042,29-29.jpg,medium,518,last,feature_local_contrast,7.0,9,0,0.3333333333333333,0,0.5534627930119417,0.014733438887602784,1.5
akd_0042,29-29.jpg,medium,518,last,feature_local_contrast,8.0,5,0,0.4,0,0.6448863636363636,0.012619196218658714,1.5
akd_0042,29-29.jpg,medium,518,last,feature_local_contrast,10.0,1,0,1.0,1,0.5625,0.010722851023225271,0.5
akd_0042,29-29.jpg,medium,518,last,cls_to_patch_attention,0.985,6,0,0.6666666666666666,0,0.8176573426573426,0.014248428038486135,0.5
akd_0042,29-29.jpg,medium,518,last,cls_to_patch_attention,0.99,3,0,0.6666666666666666,0,0.8767857142857143,0.012379360122637371,0.0
akd_0042,29-29.jpg,medium,518,last,cls_to_patch_attention,0.993,3,0,0.6666666666666666,0,0.8875,0.013892803380243724,0.0
akd_0042,29-29.jpg,medium,518,last,cls_to_patch_attention,0.996,2,0,0.5,0,0.9166666666666666,0.011959965439855494,0.0
akd_0042,29-29.jpg,medium,518,last,feature_hdbscan_medoid,0.0,9,0,0.1111111111111111,0,0.22996893742241367,0.024364796988192793,1.0
akd_0042,29-29.jpg,medium,518,last4avg,feature_local_contrast,6.0,30,1,0.26666666666666666,0,0.5583333333333333,0.019063197167894515,0.0
akd_0042,29-29.jpg,medium,518,last4avg,feature_local_contrast,7.0,30,1,0.26666666666666666,0,0.5655266343825666,0.01803108081126948,0.0
akd_0042,29-29.jpg,medium,518,last4avg,feature_local_contrast,8.0,30,1,0.26666666666666666,0,0.5827794582241044,0.017533236331360526,1.0
akd_0042,29-29.jpg,medium,518,last4avg,feature_local_contrast,10.0,22,0,0.2727272727272727,0,0.6157577279948412,0.014458277357258058,1.0
akd_0042,29-29.jpg,medium,518,last4avg,cls_to_patch_attention,0.985,6,0,0.6666666666666666,0,0.8176573426573426,0.014248428038486135,0.5
akd_0042,29-29.jpg,medium,518,last4avg,cls_to_patch_attention,0.99,3,0,0.6666666666666666,0,0.8767857142857143,0.012379360122637371,0.0
akd_0042,29-29.jpg,medium,518,last4avg,cls_to_patch_attention,0.993,3,0,0.6666666666666666,0,0.8875,0.013892803380243724,0.0
akd_0042,29-29.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,2,0,0.5,0,0.9166666666666666,0.011959965439855494,0.0
akd_0042,29-29.jpg,medium,518,last4avg,feature_hdbscan_medoid,0.0,8,0,0.125,0,0.24819902319902318,0.01823187660914415,1.0
akd_0054,34-34.jpg,low,518,last,feature_local_contrast,6.0,5,0,0.2,0,0.508153305028305,0.009357255166434706,0.5
akd_0054,34-34.jpg,low,518,last,feature_local_contrast,7.0,3,0,0.3333333333333333,0,0.4804112554112554,0.008731973590117117,0.0
akd_0054,34-34.jpg,low,518,last,feature_local_contrast,8.0,3,0,0.3333333333333333,0,0.5388888888888889,0.005591684948953047,0.5
akd_0054,34-34.jpg,low,518,last,feature_local_contrast,10.0,0,0,0.0,1,0.25,0.0,0.5
akd_0054,34-34.jpg,low,518,last,cls_to_patch_attention,0.985,5,0,0.8,0,0.7525252525252526,0.01391686915978965,0.5
akd_0054,34-34.jpg,low,518,last,cls_to_patch_attention,0.99,4,0,0.75,0,0.7703373015873016,0.01579585516508648,0.5
akd_0054,34-34.jpg,low,518,last,cls_to_patch_attention,0.993,3,0,0.6666666666666666,0,0.7651785714285714,0.015274747691538833,1.0
akd_0054,34-34.jpg,low,518,last,cls_to_patch_attention,0.996,2,0,0.5,0,0.8666666666666667,0.013661265783273521,0.0
akd_0054,34-34.jpg,low,518,last,feature_hdbscan_medoid,0.0,16,0,0.0625,0,0.2809110633655267,0.030620508653404925,4.0
akd_0054,34-34.jpg,low,518,last4avg,feature_local_contrast,6.0,8,0,0.125,0,0.5669404125286478,0.008283622760047613,0.0
akd_0054,34-34.jpg,low,518,last4avg,feature_local_contrast,7.0,3,0,0.3333333333333333,0,0.3436563436563437,0.00662269962609085,1.0
akd_0054,34-34.jpg,low,518,last4avg,feature_local_contrast,8.0,1,0,0.0,1,0.2648809523809524,0.008410990265078706,0.0
akd_0054,34-34.jpg,low,518,last4avg,feature_local_contrast,10.0,0,0,0.0,1,0.625,0.0,0.0
akd_0054,34-34.jpg,low,518,last4avg,cls_to_patch_attention,0.985,5,0,0.8,0,0.7525252525252526,0.01391686915978965,0.5
akd_0054,34-34.jpg,low,518,last4avg,cls_to_patch_attention,0.99,4,0,0.75,0,0.7703373015873016,0.01579585516508648,0.5
akd_0054,34-34.jpg,low,518,last4avg,cls_to_patch_attention,0.993,3,0,0.6666666666666666,0,0.7651785714285714,0.015274747691538833,1.0
akd_0054,34-34.jpg,low,518,last4avg,cls_to_patch_attention,0.996,2,0,0.5,0,0.8666666666666667,0.013661265783273521,0.0
akd_0054,34-34.jpg,low,518,last4avg,feature_hdbscan_medoid,0.0,9,0,0.1111111111111111,0,0.27915767582950246,0.029104707448878223,4.0
akd_0133,81-81.jpg,high,518,last,feature_local_contrast,6.0,27,0,0.4444444444444444,0,0.6995091724580889,0.013417867637763797,2.5
akd_0133,81-81.jpg,high,518,last,feature_local_contrast,7.0,26,0,0.46153846153846156,0,0.7078211139751098,0.013339814649103958,2.0
akd_0133,81-81.jpg,high,518,last,feature_local_contrast,8.0,25,0,0.48,0,0.691071879965333,0.012442846460814047,3.0
akd_0133,81-81.jpg,high,518,last,feature_local_contrast,10.0,15,0,0.4666666666666667,0,0.6446503209434243,0.010980965658892191,2.0
akd_0133,81-81.jpg,high,518,last,cls_to_patch_attention,0.985,9,0,0.8888888888888888,0,0.69015522875817,0.010172208074460285,1.0
akd_0133,81-81.jpg,high,518,last,cls_to_patch_attention,0.99,7,0,0.8571428571428571,0,0.7931776556776557,0.009132430838732854,0.0
akd_0133,81-81.jpg,high,518,last,cls_to_patch_attention,0.993,4,0,1.0,0,0.6513888888888889,0.008054127712617704,0.5
akd_0133,81-81.jpg,high,518,last,cls_to_patch_attention,0.996,3,0,1.0,0,0.8842261904761904,0.008054127712617704,0.5
akd_0133,81-81.jpg,high,518,last,feature_hdbscan_medoid,0.0,10,0,0.2,0,0.33427234165977604,0.021224118311103983,1.5
akd_0133,81-81.jpg,high,518,last4avg,feature_local_contrast,6.0,30,1,0.5333333333333333,0,0.6708333333333334,0.012645920109640725,0.0
akd_0133,81-81.jpg,high,518,last4avg,feature_local_contrast,7.0,30,1,0.5333333333333333,0,0.6815677966101695,0.012645920109640725,0.0
akd_0133,81-81.jpg,high,518,last4avg,feature_local_contrast,8.0,30,1,0.5333333333333333,0,0.6832819523884487,0.012645920109640725,0.0
akd_0133,81-81.jpg,high,518,last4avg,feature_local_contrast,10.0,29,0,0.5517241379310345,0,0.7465056960832259,0.01332784201988573,1.5
akd_0133,81-81.jpg,high,518,last4avg,cls_to_patch_attention,0.985,9,0,0.8888888888888888,0,0.69015522875817,0.010172208074460285,1.0
akd_0133,81-81.jpg,high,518,last4avg,cls_to_patch_attention,0.99,7,0,0.8571428571428571,0,0.7931776556776557,0.009132430838732854,0.0
akd_0133,81-81.jpg,high,518,last4avg,cls_to_patch_attention,0.993,4,0,1.0,0,0.6513888888888889,0.008054127712617704,0.5
akd_0133,81-81.jpg,high,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.8842261904761904,0.008054127712617704,0.5
akd_0133,81-81.jpg,high,518,last4avg,feature_hdbscan_medoid,0.0,6,0,0.16666666666666666,0,0.3170215201465201,0.004778075738433117,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,feature_local_contrast,6.0,17,0,0.29411764705882354,0,0.7999100590787432,0.007558764420417741,0.0
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,feature_local_contrast,7.0,12,0,0.25,0,0.7449868247694335,0.006798331363408499,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,feature_local_contrast,8.0,10,0,0.2,0,0.7292449874686717,0.0074980172212098,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,feature_local_contrast,10.0,4,0,0.0,1,0.5034722222222222,0.00423349253463581,0.0
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,cls_to_patch_attention,0.985,5,0,1.0,0,0.8012626262626262,0.009947437028439692,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,cls_to_patch_attention,0.99,4,0,1.0,0,0.7098214285714286,0.010892789268272019,1.0
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,cls_to_patch_attention,0.993,2,0,1.0,0,0.8291666666666666,0.010892789268272019,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,cls_to_patch_attention,0.996,2,0,1.0,0,0.8666666666666667,0.010892789268272019,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last,feature_hdbscan_medoid,0.0,6,0,0.3333333333333333,0,0.2528382253711201,0.02913520966793321,4.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,feature_local_contrast,6.0,20,0,0.35,0,0.8194685930244339,0.009984801796535672,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,feature_local_contrast,7.0,19,0,0.3684210526315789,0,0.82462704640124,0.008913156956481847,1.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,feature_local_contrast,8.0,15,0,0.3333333333333333,0,0.8050127713920818,0.00839801327267928,1.0
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,feature_local_contrast,10.0,10,0,0.3,0,0.708671955624355,0.009489605707861745,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,cls_to_patch_attention,0.985,5,0,1.0,0,0.8012626262626262,0.009947437028439692,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,cls_to_patch_attention,0.99,4,0,1.0,0,0.7098214285714286,0.010892789268272019,1.0
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,cls_to_patch_attention,0.993,2,0,1.0,0,0.8291666666666666,0.010892789268272019,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,2,0,1.0,0,0.8666666666666667,0.010892789268272019,0.5
akd_0151,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112606-808-13185824099955.jpg,medium,518,last4avg,feature_hdbscan_medoid,0.0,7,0,0.5714285714285714,0,0.26098272642390286,0.03586853543219584,1.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,feature_local_contrast,6.0,8,0,0.125,0,0.6733520381836945,0.006645274291285386,1.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,feature_local_contrast,7.0,7,0,0.14285714285714285,0,0.6780563186813187,0.007781537603912995,0.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,feature_local_contrast,8.0,3,0,0.0,1,0.5970238095238095,0.00972814418189251,1.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,feature_local_contrast,10.0,0,0,0.0,1,0.75,0.0,0.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,cls_to_patch_attention,0.985,9,0,1.0,0,0.83609298982751,0.013052134823189608,0.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,cls_to_patch_attention,0.99,6,0,1.0,0,0.791083916083916,0.01168468482488425,0.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,cls_to_patch_attention,0.993,5,0,1.0,0,0.8025252525252525,0.01166959983645928,0.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,cls_to_patch_attention,0.996,3,0,1.0,0,0.7357142857142858,0.014709184783619138,0.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last,feature_hdbscan_medoid,0.0,6,0,0.3333333333333333,0,0.41459877411889795,0.019434519988924252,5.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,feature_local_contrast,6.0,16,0,0.375,0,0.7392950958683717,0.009509940105697147,0.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,feature_local_contrast,7.0,13,0,0.3076923076923077,0,0.7443585501344122,0.008994172383943136,0.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,feature_local_contrast,8.0,8,0,0.25,0,0.6682383040935673,0.00931450397089581,2.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,feature_local_contrast,10.0,5,0,0.2,0,0.7563131313131313,0.01014899546105815,0.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,cls_to_patch_attention,0.985,9,0,1.0,0,0.83609298982751,0.013052134823189608,0.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,cls_to_patch_attention,0.99,6,0,1.0,0,0.791083916083916,0.01168468482488425,0.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,cls_to_patch_attention,0.993,5,0,1.0,0,0.8025252525252525,0.01166959983645928,0.0
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.7357142857142858,0.014709184783619138,0.5
akd_0226,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145629-641-13312052437767.jpg,high,518,last4avg,feature_hdbscan_medoid,0.0,3,0,0.6666666666666666,0,0.17113095238095238,0.01849819024836724,7.0
akd_0371,leaf3 (72).jpg,low,518,last,feature_local_contrast,6.0,30,1,0.13333333333333333,0,0.5193066913365922,0.01237917625133823,0.5
akd_0371,leaf3 (72).jpg,low,518,last,feature_local_contrast,7.0,30,1,0.13333333333333333,0,0.5234720017915325,0.01237917625133823,1.0
akd_0371,leaf3 (72).jpg,low,518,last,feature_local_contrast,8.0,29,0,0.13793103448275862,0,0.5403520933711612,0.012656226933021174,2.5
akd_0371,leaf3 (72).jpg,low,518,last,feature_local_contrast,10.0,27,0,0.14814814814814814,0,0.5365288307730168,0.012656226933021174,2.5
akd_0371,leaf3 (72).jpg,low,518,last,cls_to_patch_attention,0.985,8,0,0.875,0,0.8393995098039215,0.01324027206474182,0.0
akd_0371,leaf3 (72).jpg,low,518,last,cls_to_patch_attention,0.99,7,0,0.8571428571428571,0,0.8319597069597069,0.015202307241876281,0.0
akd_0371,leaf3 (72).jpg,low,518,last,cls_to_patch_attention,0.993,6,0,0.8333333333333334,0,0.7746212121212122,0.013695792058700283,0.0
akd_0371,leaf3 (72).jpg,low,518,last,cls_to_patch_attention,0.996,5,0,0.8,0,0.781439393939394,0.012269412204829879,1.0
akd_0371,leaf3 (72).jpg,low,518,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.1527777777777778,0.0035545788996957663,0.0
akd_0371,leaf3 (72).jpg,low,518,last4avg,feature_local_contrast,6.0,25,0,0.24,0,0.5976189317860638,0.018692303886650767,3.5
akd_0371,leaf3 (72).jpg,low,518,last4avg,feature_local_contrast,7.0,21,0,0.2857142857142857,0,0.6220396028625084,0.018692303886650767,1.5
akd_0371,leaf3 (72).jpg,low,518,last4avg,feature_local_contrast,8.0,21,0,0.2857142857142857,0,0.6481897581382786,0.018692303886650767,1.5
akd_0371,leaf3 (72).jpg,low,518,last4avg,feature_local_contrast,10.0,20,0,0.3,0,0.6753245470350734,0.018692303886650767,1.5
akd_0371,leaf3 (72).jpg,low,518,last4avg,cls_to_patch_attention,0.985,8,0,0.875,0,0.8393995098039215,0.01324027206474182,0.0
akd_0371,leaf3 (72).jpg,low,518,last4avg,cls_to_patch_attention,0.99,7,0,0.8571428571428571,0,0.8319597069597069,0.015202307241876281,0.0
akd_0371,leaf3 (72).jpg,low,518,last4avg,cls_to_patch_attention,0.993,6,0,0.8333333333333334,0,0.7746212121212122,0.013695792058700283,0.0
akd_0371,leaf3 (72).jpg,low,518,last4avg,cls_to_patch_attention,0.996,5,0,0.8,0,0.781439393939394,0.012269412204829879,1.0
akd_0371,leaf3 (72).jpg,low,518,last4avg,feature_hdbscan_medoid,0.0,3,0,0.6666666666666666,0,0.4776785714285714,0.012192796829994957,0.0
akd_0103,57-57.jpg,high,518,last,feature_local_contrast,6.0,22,0,0.36363636363636365,0,0.6040438639223805,0.015724406773000674,4.0
akd_0103,57-57.jpg,high,518,last,feature_local_contrast,7.0,18,0,0.3888888888888889,0,0.6086489430607078,0.01263326427286775,3.0
akd_0103,57-57.jpg,high,518,last,feature_local_contrast,8.0,11,0,0.2727272727272727,0,0.48698499026436837,0.01723625948057518,2.5
akd_0103,57-57.jpg,high,518,last,feature_local_contrast,10.0,5,0,0.2,0,0.48396464646464643,0.002911783700710728,1.5
akd_0103,57-57.jpg,high,518,last,cls_to_patch_attention,0.985,10,0,1.0,0,0.6895169897929354,0.008272570689907886,0.5
akd_0103,57-57.jpg,high,518,last,cls_to_patch_attention,0.99,9,0,1.0,0,0.6418730650154798,0.006065479408673996,0.5
akd_0103,57-57.jpg,high,518,last,cls_to_patch_attention,0.993,6,0,1.0,0,0.7095571095571095,0.007586682332958616,0.0
akd_0103,57-57.jpg,high,518,last,cls_to_patch_attention,0.996,4,0,1.0,0,0.8735119047619048,0.004488017683644789,0.0
akd_0103,57-57.jpg,high,518,last,feature_hdbscan_medoid,0.0,13,0,0.23076923076923078,0,0.18857142857142856,0.026251914474166953,3.5
akd_0103,57-57.jpg,high,518,last4avg,feature_local_contrast,6.0,30,1,0.36666666666666664,0,0.6416666666666666,0.014919924989137988,0.0
akd_0103,57-57.jpg,high,518,last4avg,feature_local_contrast,7.0,30,1,0.36666666666666664,0,0.6416666666666666,0.014919924989137988,0.0
akd_0103,57-57.jpg,high,518,last4avg,feature_local_contrast,8.0,30,1,0.36666666666666664,0,0.6416666666666666,0.014919924989137988,0.0
akd_0103,57-57.jpg,high,518,last4avg,feature_local_contrast,10.0,30,1,0.36666666666666664,0,0.6527744148506861,0.01732932478724579,0.0
akd_0103,57-57.jpg,high,518,last4avg,cls_to_patch_attention,0.985,10,0,1.0,0,0.6895169897929354,0.008272570689907886,0.5
akd_0103,57-57.jpg,high,518,last4avg,cls_to_patch_attention,0.99,9,0,1.0,0,0.6418730650154798,0.006065479408673996,0.5
akd_0103,57-57.jpg,high,518,last4avg,cls_to_patch_attention,0.993,6,0,1.0,0,0.7095571095571095,0.007586682332958616,0.0
akd_0103,57-57.jpg,high,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.8735119047619048,0.004488017683644789,0.0
akd_0103,57-57.jpg,high,518,last4avg,feature_hdbscan_medoid,0.0,5,0,0.6,0,0.3202020202020202,0.014217396611131276,0.5
akd_0070,41-41.jpg,low,518,last,feature_local_contrast,6.0,24,0,0.2916666666666667,0,0.6267805111555111,0.018846191987727978,3.0
akd_0070,41-41.jpg,low,518,last,feature_local_contrast,7.0,22,0,0.3181818181818182,0,0.5513714460918409,0.023169014651521175,5.5
akd_0070,41-41.jpg,low,518,last,feature_local_contrast,8.0,18,0,0.2777777777777778,0,0.5955635748923225,0.016129599177613283,3.0
akd_0070,41-41.jpg,low,518,last,feature_local_contrast,10.0,12,0,0.3333333333333333,0,0.6489018529779399,0.02023926235339344,1.5
akd_0070,41-41.jpg,low,518,last,cls_to_patch_attention,0.985,11,0,0.7272727272727273,0,0.799310776942356,0.01701962704094527,1.5
akd_0070,41-41.jpg,low,518,last,cls_to_patch_attention,0.99,8,0,0.75,0,0.738095238095238,0.017576708111401378,0.5
akd_0070,41-41.jpg,low,518,last,cls_to_patch_attention,0.993,6,0,0.6666666666666666,0,0.8026515151515151,0.01838293660842401,0.0
akd_0070,41-41.jpg,low,518,last,cls_to_patch_attention,0.996,4,0,0.5,0,0.7901785714285714,0.015918687627925934,0.5
akd_0070,41-41.jpg,low,518,last,feature_hdbscan_medoid,0.0,9,0,0.1111111111111111,0,0.20155228758169935,0.03096130486179894,0.5
akd_0070,41-41.jpg,low,518,last4avg,feature_local_contrast,6.0,30,1,0.23333333333333334,0,0.6275862068965516,0.018625136220136448,0.0
akd_0070,41-41.jpg,low,518,last4avg,feature_local_contrast,7.0,30,1,0.23333333333333334,0,0.6339080459770114,0.018625136220136448,0.0
akd_0070,41-41.jpg,low,518,last4avg,feature_local_contrast,8.0,30,1,0.23333333333333334,0,0.6375783208020049,0.018625136220136448,0.0
akd_0070,41-41.jpg,low,518,last4avg,feature_local_contrast,10.0,30,1,0.23333333333333334,0,0.6368553459119497,0.018625136220136448,0.0
akd_0070,41-41.jpg,low,518,last4avg,cls_to_patch_attention,0.985,11,0,0.7272727272727273,0,0.799310776942356,0.01701962704094527,1.5
akd_0070,41-41.jpg,low,518,last4avg,cls_to_patch_attention,0.99,8,0,0.75,0,0.738095238095238,0.017576708111401378,0.5
akd_0070,41-41.jpg,low,518,last4avg,cls_to_patch_attention,0.993,6,0,0.6666666666666666,0,0.8026515151515151,0.01838293660842401,0.0
akd_0070,41-41.jpg,low,518,last4avg,cls_to_patch_attention,0.996,4,0,0.5,0,0.7901785714285714,0.015918687627925934,0.5
akd_0070,41-41.jpg,low,518,last4avg,feature_hdbscan_medoid,0.0,6,0,0.16666666666666666,0,0.2987429237429237,0.035446925818851116,0.5
akd_0262,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151147-792-13321233939602.jpg,medium,518,last,feature_local_contrast,6.0,13,0,0.38461538461538464,0,0.6195873329568982,0.006409121179195437,3.0
akd_0262,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151147-792-13321233939602.jpg,medium,518,last,feature_local_contrast,7.0,7,0,0.14285714285714285,0,0.6282582613464966,0.005612655050294357,1.5
akd_0262,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151147-792-13321233939602.jpg,medium,518,last,feature_local_contrast,8.0,3,0,0.3333333333333333,0,0.564781746031746,0.006187218539893353,1.5
akd_0262,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151147-792-13321233939602.jpg,medium,518,last,feature_local_contrast,10.0,1,0,1.0,1,0.2708333333333333,0.0073452885379770546,1.0
akd_0262,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151147-792-13321233939602.jpg,medium,518,last,cls_to_patch_attention,0.985,11,0,1.0,0,0.7998894294559928,0.014240711817697843,0.5
akd_0262,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151147-792-13321233939602.jpg,medium,518,last,cls_to_patch_attention,0.99,7,0,1.0,0,0.6562728937728937,0.017253143879529666,0.5
akd_0262,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151147-792-13321233939602.jpg,medium,518,last,cls_to_patch_attention,0.993,6,0,1.0,0,0.6833333333333333,0.016349019941453873,0.0
