image_id,source_name,structural_complexity_proxy,size,layer_mode,method,tau,candidate_count,safety_cap_hit,plant_hit_ratio,collapse_background_or_single,mean_repeatability_f1,median_localization_error_bbox_diag,median_photometric_count_difference
akd_0067,4.jpg,low,728,last,feature_hdbscan_medoid,0.0,3,0,0.3333333333333333,0,0.43214285714285716,0.02433696680899821,0.0
akd_0245,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151005-176-13320207779799.jpg,high,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.3039772727272727,0.02147495142109695,0.5
akd_0117,69-69.jpg,high,728,last,feature_hdbscan_medoid,0.0,5,0,0.2,0,0.15929487179487178,0.007684159846534617,1.5
akd_0216,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145517-804-13311334062858.jpg,high,728,last,feature_hdbscan_medoid,0.0,7,0,0.5714285714285714,0,0.370483682983683,0.023675760104915997,2.0
akd_0355,leaf3 (54).jpg,low,728,last,feature_hdbscan_medoid,0.0,3,0,0.3333333333333333,0,0.15625,0.009031920820414437,2.0
akd_0327,leaf3 (119).jpg,low,728,last,feature_hdbscan_medoid,0.0,2,0,0.5,0,0.2583333333333333,0.0,0.5
akd_0235,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-150054-432-13314700344036.jpg,high,728,last,feature_hdbscan_medoid,0.0,5,0,0.6,0,0.41111111111111115,0.01350549619093714,0.0
akd_0259,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151133-024-13321086259062.jpg,high,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.32152777777777775,0.021385576788120444,1.0
akd_0337,leaf3 (19).jpg,low,728,last,feature_hdbscan_medoid,0.0,2,0,0.5,0,0.4375,0.024873664013540443,0.0
akd_0374,leaf3 (75).jpg,low,728,last,feature_hdbscan_medoid,0.0,2,0,0.5,0,0.6,0.026590237557092344,0.5
akd_0399,leaf3 (98).jpg,low,728,last,feature_hdbscan_medoid,0.0,2,0,0.5,0,0.4125,0.005397205355446279,0.0
akd_0304,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151557-357-13323729596564.jpg,high,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.45756673881673876,0.016835076565695512,0.0
akd_0037,26.jpg,high,728,last,feature_hdbscan_medoid,0.0,7,0,0.42857142857142855,0,0.32907890720390715,0.01213115122958593,1.0
akd_0172,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112946-280-13188018823782.jpg,medium,728,last,feature_hdbscan_medoid,0.0,5,0,0.4,0,0.4185814185814186,0.01335708316176892,0.0
akd_0302,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151544-843-13323604447692.jpg,high,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.3683765172735761,0.03970557598310402,0.5
akd_0156,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112719-588-13186551908649.jpg,medium,728,last,feature_hdbscan_medoid,0.0,5,0,0.6,0,0.41619769119769123,0.02697369498100803,0.5
akd_0052,33-33.jpg,low,728,last,feature_hdbscan_medoid,0.0,7,0,0.5714285714285714,0,0.44899918300653596,0.028303263545081926,1.0
akd_0238,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-150940-660-13319962631017.jpg,medium,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.3243055555555555,0.03388102436615059,2.0
akd_0007,12-12.jpg,low,728,last,feature_hdbscan_medoid,0.0,3,0,0.3333333333333333,0,0.2633866133866134,0.00885084757209974,0.5
akd_0035,25.jpg,medium,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.3336489898989899,0.027160989270445985,1.0
akd_0077,44.jpg,high,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.38036616161616166,0.020503805892964175,0.0
akd_0122,72-72.jpg,medium,728,last,feature_hdbscan_medoid,0.0,5,0,0.4,0,0.19166666666666665,0.0,0.0
akd_0038,27-27.jpg,medium,728,last,feature_hdbscan_medoid,0.0,8,0,0.125,0,0.1795605742296919,0.014280252681093467,1.0
akd_0196,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145154-242-13309298440175.jpg,high,728,last,feature_hdbscan_medoid,0.0,5,0,0.2,0,0.4274305555555556,0.019990275525932088,0.0
akd_0339,leaf3 (20).jpg,low,728,last,feature_hdbscan_medoid,0.0,5,0,0.0,1,0.23079004329004327,0.0,1.5
