candidate_id,path,relative_path,source_family,identity_group,extension,file_size_bytes,independent_selection_eligible,original_width,original_height,mode,alpha_present,transparent_fraction,white_fraction,border_white_fraction,border_rgb_std,black_fraction,nonwhite_fraction,strict_green_fraction,green_to_nonwhite_ratio,green_components,green_bbox_fraction,green_bbox_touches_border,blur_laplacian_thumbnail,background_class,clean_background_score,dhash64
src_0970,D:\kp\数据集图片\images\leaf3 (13).jpg,images\leaf3 (13).jpg,images_400,images400::leaf3 (13),.jpg,22047,1,1024,301,RGB,0,0.0,0.9394401903973509,1.0,0.0,0.0,0.05849027317880795,0.04426221026490066,0.7567448031844316,1,0.3464921357615894,0,590.1832057119206,white_removed_candidate,8.87888,0040301037090100
src_0969,D:\kp\数据集图片\images\leaf3 (121).jpg,images\leaf3 (121).jpg,images_400,images400::leaf3 (121),.jpg,15057,1,1024,290,RGB,0,0.0,0.9371363146551724,1.0,0.0,0.0,0.061126077586206896,0.03657058189655173,0.5982811811370649,2,0.22120150862068966,0,305.31212284482757,white_removed_candidate,8.874273,0080486a4e000000
src_0982,D:\kp\数据集图片\images\leaf3 (4).jpg,images\leaf3 (4).jpg,images_400,images400::leaf3 (4),.jpg,18084,1,1023,242,RGB,0,0.0,0.9367736311983471,1.0,0.0,0.0,0.06122481921487603,0.045325413223140494,0.7403110993936198,1,0.406120867768595,0,553.1517626549587,white_removed_candidate,8.873547,00402131051c1000
src_0975,D:\kp\数据集图片\images\leaf3 (18).jpg,images\leaf3 (18).jpg,images_400,images400::leaf3 (18),.jpg,24227,1,1024,314,RGB,0,0.0,0.9352856289808917,1.0,0.0,0.0,0.06287320859872611,0.04606638136942675,0.7326869806094183,4,0.5601861066878981,0,686.8717655254777,white_removed_candidate,8.870571,402030100f214100
src_0784,D:\kp\数据集图片\images\92.jpg,images\92.jpg,images_400,images400::92,.jpg,28546,1,449,1024,RGB,0,0.0,0.9339338030133929,1.0,0.0,0.0,0.06331089564732142,0.04091099330357143,0.6461919845751275,4,0.5045689174107143,0,131.50369698660714,white_removed_candidate,8.867868,2011130c08080e13
src_0978,D:\kp\数据集图片\images\leaf3 (20).jpg,images\leaf3 (20).jpg,images_400,images400::leaf3 (20),.jpg,17665,1,224,1024,RGB,0,0.0,0.9243687220982143,0.9991883116883117,1.4392672777175903,0.0,0.07364327566964286,0.057774135044642856,0.7845133791143736,1,0.518798828125,0,567.3236258321878,white_removed_candidate,8.846708,183030180f0c0c04
src_0980,D:\kp\数据集图片\images\leaf3 (3).jpg,images\leaf3 (3).jpg,images_400,images400::leaf3 (3),.jpg,19794,1,1024,195,RGB,0,0.0,0.914421237244898,0.9962624584717608,4.279183864593506,0.0,0.07858338647959184,0.052256058673469385,0.6649759066700481,3,0.38759566326530615,0,829.9725238838975,white_removed_candidate,8.819499,0040603019060400
src_0683,D:\kp\数据集图片\images\3-3.jpg,images\3-3.jpg,images_400,images400::3-3,.jpg,24433,1,289,1023,RGB,0,0.0,0.9061018318965517,1.0,0.0,0.0,0.09084051724137931,0.05577855603448276,0.6140272835112692,7,0.4936961206896552,0,504.95665409482757,white_removed_candidate,8.812204,c8481a16181e0e06
src_0979,D:\kp\数据集图片\images\leaf3 (21).jpg,images\leaf3 (21).jpg,images_400,images400::leaf3 (21),.jpg,19479,1,226,1024,RGB,0,0.0,0.9236379977876106,0.9822764227642277,17.144433975219727,0.0,0.0742360342920354,0.05015901548672566,0.6756693830034923,2,0.44666067477876104,0,722.9087041675161,white_removed_candidate,8.802967,030001230c0c0604
src_0967,D:\kp\数据集图片\images\leaf3 (12).jpg,images\leaf3 (12).jpg,images_400,images400::leaf3 (12),.jpg,19502,1,1024,188,RGB,0,0.0,0.8992478390957447,1.0,0.0,0.0,0.09823803191489362,0.06734125664893617,0.6854906937394246,2,0.5186170212765957,0,888.7451379654256,white_removed_candidate,8.798496,000c050d0d197000
src_1018,D:\kp\数据集图片\images\leaf3 (8).jpg,images\leaf3 (8).jpg,images_400,images400::leaf3 (8),.jpg,17883,1,1024,171,RGB,0,0.0,0.8978470203488372,1.0,0.08498849719762802,0.0,0.09915515988372094,0.07760265261627906,0.7826385707741639,1,0.4673192223837209,0,745.4021620618904,white_removed_candidate,8.795694,01310f1b3060c000
src_0642,D:\kp\数据集图片\images\10-10.jpg,images\10-10.jpg,images_400,images400::10-10,.jpg,24571,1,291,1024,RGB,0,0.0,0.8961206896551724,1.0,0.0,0.0,0.10083512931034483,0.07982219827586207,0.7916110072134651,4,0.5517106681034483,0,406.0111530172414,white_removed_candidate,8.792241,21190b260404060c
src_0988,D:\kp\数据集图片\images\leaf3 (48).jpg,images\leaf3 (48).jpg,images_400,images400::leaf3 (48),.jpg,23351,1,1024,390,RGB,0,0.0,0.9531450320512821,1.0,0.0,0.0,0.045572916666666664,0.02359775641025641,0.5178021978021978,4,0.4401241987179487,0,518.6750801282051,white_removed_candidate,8.789207,008040201c428000
src_0994,D:\kp\数据集图片\images\leaf3 (54).jpg,images\leaf3 (54).jpg,images_400,images400::leaf3 (54),.jpg,24148,1,1024,471,RGB,0,0.0,0.961376125529661,1.0,0.0,0.0,0.037307997881355935,0.019092624470338982,0.511756876663709,5,0.2931508209745763,0,457.1580376059322,white_removed_candidate,8.783686,00808040600e3104
